"bodyid","post","pre","downstream","upstream","synweight","assignedOlHex1","assignedOlHex2","flywireType","group","name","somaSide","statusLabel","superclass","type","vfbId","hemibrainType","itoleeHl","supertype","birthtime","mancBodyid","mancGroup","mancType","subclass","synonyms","class","rootSide","somaNeuromere","trumanHl","dimorphism","matchingNotes","entryNerve","mancSerial","mcnsSerial","serialMotif","fruDsx","exitNerve","receptorType","somaLocation","tosomaLocation","status","totalNtPredictions","predictedNtConfidence","predictedNt","celltypeTotalNtPredictions","celltypePredictedNt","celltypePredictedNtConfidence","consensusNt","voxels","locationType","soma","role","superclass_export"
10110,11033,8676,38704,11033,49737,NA,NA,"OA-VUMa1",NA,"OA-VUMa1_M","M","Prelim Roughly traced","cb_intrinsic","OA-VUMa1","VFB_jrmc1ng0","OA-VUMa1","MD0__prim","10041","early",NA,NA,NA,NA,NA,NA,NA,"MD","00B",NA,NA,NA,NA,10041,NA,NA,NA,NA,"48513,43495,21812","","Traced",8676,0.876168966293335,"octopamine",17501,"octopamine",0.876703381538391,"octopamine",7472444642,NA,TRUE,"INTERNEURON","cb_intrinsic"
10112,12820,342,1818,12820,14638,NA,NA,"VS1,VS2,VS3,VS4,VS5,VS6,VS7,VS8",10006,"VS_R","R","Roughly traced","visual_projection","VS","VFB_jrmc003t","VS","no_lineage","10006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27315,28339,42997","","Traced",342,0.804630756378174,"acetylcholine",5260,"acetylcholine",0.820038080215454,"acetylcholine",10966080891,NA,TRUE,"INPUT_VISUAL","visual_projection"
10113,8004,1886,14400,8004,22404,NA,NA,"CB0574",10113,"GNG106_R","R","Prelim Roughly traced","cb_intrinsic","GNG106","VFB_jrmc2tfs",NA,"putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38562,37480,15466","","Traced",1886,0.89860075712204,"acetylcholine",3892,"acetylcholine",0.87304151058197,"acetylcholine",3972545244,NA,TRUE,"INTERNEURON","cb_intrinsic"
10115,42023,5824,53382,42023,95405,NA,NA,"AVLP016",10082,"AVLP016_L","L","Roughly traced","cb_intrinsic","AVLP016","VFB_jrmc3htr","AVLP016","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72263,11943,25916","","Traced",5824,0.568068087100983,"glutamate",11065,"glutamate",0.554628193378448,"glutamate",8226151816,NA,TRUE,"INTERNEURON","cb_intrinsic"
10116,3482,1548,13066,3482,16548,NA,NA,"VES074",10116,"VES074_L","L","Roughly traced","cb_intrinsic","VES074","VFB_jrmc079g","VES074","DM5_central","10116","early",NA,NA,NA,NA,"Cachero 2010: pIP-g",NA,NA,"CG","07B_put2","sexually dimorphic","extra branches in male",NA,NA,NA,NA,"fru_high",NA,NA,"54382,18930,34970","","Traced",1548,0.932693719863892,"acetylcholine",2948,"acetylcholine",0.941124141216278,"acetylcholine",1955712049,NA,TRUE,"INTERNEURON","cb_intrinsic"
10117,8921,2756,15573,8921,24494,NA,NA,"DNp02",10117,"DNp02_R","R","Prelim Roughly traced","descending_neuron","DNp02","VFB_jrmc30n1","DNp02","SMPpv2_ventral","10117",NA,10157,10157,"DNp02","lt","Matsuo 2016: P3b",NA,NA,"CG","17A_put2",NA,NA,NA,NA,NA,NA,"fru_high",NA,NA,"36822,21228,35442","","Traced",2756,0.84504234790802,"acetylcholine",5183,"acetylcholine",0.87822687625885,"acetylcholine",16676856127,NA,TRUE,"INTERNEURON","descending_neuron"
10118,17938,3350,22662,17938,40600,NA,NA,"DNb05",10065,"DNb05_L","L","Prelim Roughly traced","descending_neuron","DNb05","VFB_jrmc37np","DNb05","putative_primary",NA,"early",10307,10307,"DNb05","xn","Matsuo 2016: AMMC-Di7",NA,NA,NA,NA,"potentially sexually dimorphic","extra VNC branch mcns",NA,NA,NA,NA,NA,NA,NA,"51152,31422,14590","","Traced",3350,0.959368824958801,"acetylcholine",6787,"acetylcholine",0.961287498474121,"acetylcholine",15537294586,NA,TRUE,"INTERNEURON","descending_neuron"
10127,6888,2347,19419,6888,26307,NA,NA,"VES064",10127,"VES064_L","L","Roughly traced","cb_intrinsic","VES064","VFB_jrmc0791","VES064","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sexually dimorphic","extended anterior projection mcns",NA,NA,NA,NA,NA,NA,NA,"56293,15615,36958","","Traced",2347,0.732222318649292,"glutamate",4785,"glutamate",0.742126524448395,"glutamate",4016748275,NA,TRUE,"INTERNEURON","cb_intrinsic"
10128,6763,1925,10663,6763,17426,NA,NA,"CB3876",NA,"SAD103_M","M","Prelim Roughly traced","cb_intrinsic","SAD103","VFB_jrmc1azd",NA,"LB0","10128",NA,NA,NA,NA,NA,NA,NA,NA,"LB","00A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49002,44235,35103","","Traced",1925,0.864375293254852,"gaba",1925,"gaba",0.864375293254852,"gaba",6047571596,NA,TRUE,"INTERNEURON","cb_intrinsic"
10129,21532,5423,45934,21532,67466,NA,NA,"cL21",10029,"LoVC16_L","L","Roughly traced","visual_centrifugal","LoVC16","VFB_jrmc1zmt","PVLP132","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70418,17536,35252","","Traced",5423,0.832405090332031,"glutamate",20840,"glutamate",0.826675295829773,"glutamate",7722142575,NA,TRUE,"INTERNEURON","visual_centrifugal"
10131,20868,6320,42894,20868,63762,NA,NA,"DNg74_a",10131,"DNg74_a_R","R","Prelim Roughly traced","descending_neuron","DNg74_a","VFB_jrmc37zg",NA,"MX3","10124","early",10107,10103,"DNg74","xl","Sterne 2021: web",NA,NA,"MX",NA,NA,"matched to one systematic type of a manc_type that has 2.",NA,NA,NA,NA,NA,NA,NA,"46561,48451,25687","","Traced",6320,0.885773599147797,"gaba",12360,"gaba",0.887116312980652,"gaba",16602599756,NA,TRUE,"INTERNEURON","descending_neuron"
10132,12773,2864,20755,12773,33528,NA,NA,"cL14",10132,"LoVC1(IB112)_R","R","Roughly traced","visual_centrifugal","LoVC1","VFB_jrmc1zmc","IB112","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29612,19940,19794","","Traced",2864,0.707044184207916,"glutamate",5388,"glutamate",0.666635751724243,"glutamate",7151507612,NA,TRUE,"INTERNEURON","visual_centrifugal"
10136,7990,2063,15852,7990,23842,NA,NA,"CB0021",10136,"PS304_L","L","Roughly traced","cb_intrinsic","PS304","VFB_jrmc1jzn",NA,"putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62026,37727,21697","","Traced",2063,0.838833332061768,"gaba",4069,"gaba",0.834859728813171,"gaba",3862114801,NA,TRUE,"INTERNEURON","cb_intrinsic"
10139,2136,615,4472,2136,6608,NA,NA,"AVLP040",10139,"AVLP040_L","L","Roughly traced","cb_intrinsic","AVLP040","VFB_jrmc3hw8","AVLP040","VLPd1","10139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68073,15253,17717","","Traced",615,0.962125658988953,"acetylcholine",4843,"acetylcholine",0.940699994564056,"acetylcholine",843671826,NA,TRUE,"INTERNEURON","cb_intrinsic"
10145,5820,1694,13014,5820,18834,NA,NA,"PVLP130",10145,"PVLP130_L","L","Roughly traced","cb_intrinsic","PVLP130","VFB_jrmc1khp","PVLP130","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63384,22340,35354","","Traced",1694,0.859600961208344,"gaba",3377,"gaba",0.864549398422241,"gaba",3309769945,NA,TRUE,"INTERNEURON","cb_intrinsic"
10146,8355,236,807,8355,9162,NA,NA,"AMMC-A1",10017,"AMMC-A1_R","R","Roughly traced","cb_intrinsic","AMMC-A1","VFB_jrmc3fv7","AMMC-A1","putative_primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35331,24014,36296","","Traced",236,0.526655733585358,"acetylcholine",1551,"acetylcholine",0.519177317619324,"acetylcholine",8989318883,NA,TRUE,"INTERNEURON","cb_intrinsic"
10147,26264,3234,20683,26264,46947,NA,NA,"LHAD1g1",10147,"LHAD1g1_L","L","Roughly traced","cb_intrinsic","LHAD1g1","VFB_jrmc28y0","LHAD1g1","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73058,11486,25246","","Traced",3234,0.825175106525421,"gaba",6494,"gaba",0.813730716705322,"gaba",7082415775,NA,TRUE,"INTERNEURON","cb_intrinsic"
10148,19960,2336,14187,19960,34147,NA,NA,"AOTU041",10031,"AOTU041_L","L","Roughly traced","cb_intrinsic","AOTU041","VFB_jrmc3hm5","AOTU041","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62102,21807,15475","","Traced",2336,0.842947244644165,"gaba",8928,"gaba",0.85309761762619,"gaba",5592462575,NA,TRUE,"INTERNEURON","cb_intrinsic"
10155,10380,3046,24938,10380,35318,NA,NA,"AVLP280",10155,"AVLP280_R","R","Roughly traced","cb_intrinsic","AVLP280","VFB_jrmc3ih3","AVLP280","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30964,23262,15528","","Traced",3046,0.951193034648895,"acetylcholine",6284,"acetylcholine",0.954063534736633,"acetylcholine",2993413048,NA,TRUE,"INTERNEURON","cb_intrinsic"
10158,20867,7771,54085,20867,74952,NA,NA,"LT56",10158,"LT56_L","L","Prelim Roughly traced","visual_centrifugal","LT56","VFB_jrmc24ty","LT56","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72201,27961,20205","","Traced",7771,0.711897850036621,"glutamate",15148,"glutamate",0.73586642742157,"glutamate",8532546113,NA,TRUE,"INTERNEURON","visual_centrifugal"
10160,5328,2253,13699,5328,19027,NA,NA,"DNg90",10160,"DNg90_L","L","Prelim Roughly traced","descending_neuron","DNg90","VFB_jrmc380i",NA,"MX3","10160","early",13734,13734,"DNg90","xl",NA,NA,NA,"MX","03B_put2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55284,45140,23578","","Traced",2253,0.884382426738739,"gaba",4400,"gaba",0.883444368839264,"gaba",5683633007,NA,TRUE,"INTERNEURON","descending_neuron"
10161,7962,152,682,7962,8644,NA,NA,"VS1,VS2,VS3,VS4,VS5,VS6,VS7,VS8",10006,"VS_L","L","Prelim Roughly traced","visual_projection","VS","VFB_jrmc003u","VS","no_lineage","10006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70642,25205,41771","","Traced",152,0.687729299068451,"acetylcholine",5260,"acetylcholine",0.820038080215454,"acetylcholine",6664703830,NA,TRUE,"INPUT_VISUAL","visual_projection"
10162,5339,246,1081,5339,6420,NA,NA,"DNp20",10059,"DNp20_L","L","Prelim Roughly traced","descending_neuron","DNp20","VFB_jrmc30ok","DNp20","putative_primary",NA,"early",NA,10023,"DNp20","xn","Dorkenwald 2024: DNOVS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56395,19585,34517","","Traced",246,0.809005379676819,"acetylcholine",452,"acetylcholine",0.807199358940125,"acetylcholine",20636499414,NA,TRUE,"INTERNEURON","descending_neuron"
10166,13825,1689,12656,13825,26481,NA,NA,"IB008",10166,"IB008_L","L","Roughly traced","cb_intrinsic","IB008","VFB_jrmc2unk","IB008","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60717,25771,18601","","Traced",1689,0.809328198432922,"gaba",3119,"gaba",0.829299628734589,"gaba",3094668118,NA,TRUE,"INTERNEURON","cb_intrinsic"
10167,20673,4208,34510,20673,55183,NA,NA,"VES041",10109,"VES041_R","R","Roughly traced","cb_intrinsic","VES041","VFB_jrmc077r","VES041","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36033,38032,20326","","Traced",4208,0.856246471405029,"gaba",8192,"gaba",0.8572918176651,"gaba",7733653080,NA,TRUE,"INTERNEURON","cb_intrinsic"
10172,38670,6790,52920,38670,91590,NA,NA,"AVLP080",10172,"AVLP080_L","L","Roughly traced","cb_intrinsic","AVLP080","VFB_jrmc3hzy","AVLP080","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71939,13584,23785","","Traced",6790,0.823509454727173,"gaba",13030,"gaba",0.823190867900848,"gaba",7651492276,NA,TRUE,"INTERNEURON","cb_intrinsic"
10173,8872,1415,11836,8872,20708,NA,NA,"PVLP151",10173,"PVLP151_L","L","Roughly traced","cb_intrinsic","PVLP151","VFB_jrmc1kjk","PVLP151","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73609,20836,22268","","Traced",1415,0.961703181266785,"acetylcholine",5622,"acetylcholine",0.946609079837799,"acetylcholine",2797640120,NA,TRUE,"INTERNEURON","cb_intrinsic"
10177,21914,3070,21033,21914,42947,NA,NA,"DNg16",10177,"DNg16_L","L","Prelim Roughly traced","descending_neuron","DNg16","VFB_jrmc37vn",NA,"putative_primary","10177","early",10138,10138,"DNg16","xl",NA,NA,NA,"LB","11A_put1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"62490,39414,34604","","Traced",3070,0.945329368114471,"acetylcholine",6031,"acetylcholine",0.940459549427032,"acetylcholine",14276492745,NA,TRUE,"INTERNEURON","descending_neuron"
10180,5956,11702,78866,5956,84822,NA,NA,"AN_multi_12",10180,"AN02A002_R","R","Prelim Roughly traced","ascending_neuron","AN02A002","VFB_jrmc3g2k",NA,NA,NA,"early",10512,10180,"AN02A002","BA",NA,NA,NA,"T2","02A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46648,62896,85490","","Traced",11702,0.794404983520508,"glutamate",23409,"glutamate",0.793502926826477,"glutamate",14243308236,NA,TRUE,"INTERNEURON","ascending_neuron"
10181,16850,401,2268,16850,19118,NA,NA,"HSN",10015,"HSN_L","L","Roughly traced","visual_projection","HSN","VFB_jrmc2uml","HSN","putative_primary","10015","early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66072,24276,37876","","Traced",401,0.831965744495392,"acetylcholine",890,"acetylcholine",0.797176122665405,"acetylcholine",20453035709,NA,TRUE,"INPUT_VISUAL","visual_projection"
10184,13482,5534,44222,13482,57704,NA,NA,"CB0580",10184,"CL366_L","L","Roughly traced","cb_intrinsic","CL366","VFB_jrmc34qb",NA,"putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60412,37046,19382","","Traced",5534,0.836673617362976,"gaba",11205,"gaba",0.839546382427216,"gaba",6271252797,NA,TRUE,"INTERNEURON","cb_intrinsic"
10185,12715,14051,60721,12715,73436,NA,NA,"OA-VUMa8",NA,"OA-VUMa8_M","M","Roughly traced","cb_intrinsic","OA-VUMa8","VFB_jrmc1ngb",NA,"MX0__prim","10185","early",NA,NA,NA,NA,NA,NA,NA,"MX","00B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50759,46313,23844","","Traced",14051,0.864924967288971,"octopamine",14051,"octopamine",0.864924967288971,"octopamine",9574298067,NA,TRUE,"INTERNEURON","cb_intrinsic"
10188,6023,2125,15176,6023,21199,NA,NA,"cL15",10188,"LoVC6_R","R","Roughly traced","visual_centrifugal","LoVC6","VFB_jrmc1zpc","PLP014","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34144,33499,19633","","Traced",2125,0.883302390575409,"gaba",4257,"gaba",0.88768470287323,"gaba",3868231040,NA,TRUE,"INTERNEURON","visual_centrifugal"
10192,19276,3271,24735,19276,44011,NA,NA,"DNg75",10192,"DNg75(hb1874217622)_L","L","Prelim Roughly traced","descending_neuron","DNg75","VFB_jrmc37zj","hb1874217622","putative_primary",NA,"early",11264,11264,"DNg75","xl","Sapkal 2024: cDN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61402,38339,31679","","Traced",3271,0.959594428539276,"acetylcholine",6526,"acetylcholine",0.958816528320312,"acetylcholine",9368550711,NA,TRUE,"INTERNEURON","descending_neuron"
10197,9375,2427,14679,9375,24054,NA,NA,"DNp02",10117,"DNp02_L","L","Prelim Roughly traced","descending_neuron","DNp02","VFB_jrmc30n0","DNp02","SMPpv2_ventral","10117",NA,10331,10157,"DNp02","lt","Matsuo 2016: P3b",NA,NA,"CG","17A_put2",NA,NA,NA,NA,NA,NA,"fru_high",NA,NA,"58903,20337,35171","","Traced",2427,0.915909826755524,"acetylcholine",5183,"acetylcholine",0.87822687625885,"acetylcholine",16016693766,NA,TRUE,"INTERNEURON","descending_neuron"
10202,18515,3907,37739,18515,56254,NA,NA,"CB0626",10202,"GNG103(hb5813083315)_R","R","Roughly traced","cb_intrinsic","GNG103","VFB_jrmc2tfm","(hb5813083315)","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36693,39264,21735","","Traced",3907,0.819540560245514,"gaba",8027,"gaba",0.632758498191833,"gaba",5914171344,NA,TRUE,"INTERNEURON","cb_intrinsic"
10203,14255,2087,13212,14255,27467,NA,NA,"PS100",NA,"PS100_L","L","Prelim Roughly traced","cb_intrinsic","PS100","VFB_jrmc1jod","PS100","FLAa1","10101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57839,35037,18009","","Traced",2087,0.862814664840698,"gaba",4365,"gaba",0.858753502368927,"gaba",4077158563,NA,TRUE,"INTERNEURON","cb_intrinsic"
10205,12704,3239,21506,12704,34210,NA,NA,"CB3916",NA,"GNG003_M","M","Roughly traced","cb_intrinsic","GNG003","VFB_jrmc2tah",NA,"LB0","10205","early",NA,NA,NA,NA,"Cachero 2010: pSG-e",NA,NA,"LB","00A",NA,NA,NA,NA,NA,NA,"fru_high",NA,NA,"48771,41920,37792","","Traced",3239,0.861525058746338,"gaba",3239,"gaba",0.861525058746338,"gaba",7419634176,NA,TRUE,"INTERNEURON","cb_intrinsic"
10206,9815,217,1180,9815,10995,NA,NA,"VS1,VS2,VS3,VS4,VS5,VS6,VS7,VS8",10006,"VS_R","R","Roughly traced","visual_projection","VS","VFB_jrmc003l","VS","no_lineage","10006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26942,29286,43310","","Traced",217,0.670790791511536,"acetylcholine",5260,"acetylcholine",0.820038080215454,"acetylcholine",8145044956,NA,TRUE,"INPUT_VISUAL","visual_projection"
10207,7820,3124,24540,7820,32360,NA,NA,"PS124",10207,"PS124_L","L","Roughly traced","cb_intrinsic","PS124","VFB_jrmc1jpl","PS124","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56792,33828,16806","","Traced",3124,0.942750215530396,"acetylcholine",6234,"acetylcholine",0.949987232685089,"acetylcholine",3257570014,NA,TRUE,"INTERNEURON","cb_intrinsic"
10210,5840,1175,9388,5840,15228,NA,NA,"LAL074,LAL084",NA,"LAL074_R","R","Prelim Roughly traced","cb_intrinsic","LAL074","VFB_jrmc2cs1","LAL074","putative_primary",NA,NA,NA,NA,NA,NA,"fru-M-000206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fru_high",NA,NA,"37089,22244,13797","","Traced",1175,0.554441154003143,"glutamate",2526,"glutamate",0.577255249023438,"glutamate",2528965334,NA,TRUE,"INTERNEURON","cb_intrinsic"
10212,10679,3579,22690,10679,33369,NA,NA,"AOTU042",10212,"AOTU042_L","L","Roughly traced","cb_intrinsic","AOTU042","VFB_jrmc3hm8","AOTU042","putative_primary",NA,"early",NA,NA,NA,NA,"Cachero 2010: aDT-c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fru_high",NA,NA,"64287,21193,14454","","Traced",3579,0.857033014297485,"gaba",14815,"gaba",0.863553464412689,"gaba",4312493196,NA,TRUE,"INTERNEURON","cb_intrinsic"
10213,2465,2255,18903,2465,21368,NA,NA,"DNge083",10213,"DNge083_R","R","Prelim Roughly traced","descending_neuron","DNge083","VFB_jrmc30ga",NA,"putative_primary",NA,"early",12965,12716,"DNxl112","xl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34836,40542,25388","","Traced",2255,0.829443275928497,"glutamate",4492,"glutamate",0.815714299678802,"glutamate",4085241220,NA,TRUE,"INTERNEURON","descending_neuron"
10214,17111,2020,15366,17111,32477,NA,NA,"LPT50",10214,"LPT50_L","L","Roughly traced","visual_projection","LPT50","VFB_jrmc245o",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61034,21827,35613","","Traced",2020,0.857918441295624,"gaba",4150,"gaba",0.857246160507202,"gaba",9073243907,NA,TRUE,"INTERNEURON","visual_projection"
10215,8096,1267,8922,8096,17018,NA,NA,"CB0677",10215,"CB0677_R","R","Roughly traced","cb_intrinsic","CB0677","VFB_jrmc3fbi","hb2035544474","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41254,44930,20826","","Traced",1267,0.865565121173859,"gaba",2516,"gaba",0.866892755031586,"gaba",3302511685,NA,TRUE,"INTERNEURON","cb_intrinsic"
10218,18104,3133,20706,18104,38810,NA,NA,"DNg35",10218,"DNg35_R","R","Prelim Roughly traced","descending_neuron","DNg35","VFB_jrmc37wy",NA,"putative_primary",NA,"early",10476,10465,"DNg35","xl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35879,40485,21289","","Traced",3133,0.934167981147766,"acetylcholine",6132,"acetylcholine",0.946413576602936,"acetylcholine",10467607041,NA,TRUE,"INTERNEURON","descending_neuron"
10219,9426,1004,8196,9426,17622,NA,NA,"AOTU023",10219,"AOTU023_L","L","Roughly traced","cb_intrinsic","AOTU023","VFB_jrmc3hkg","AOTU023","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62500,19924,13480","","Traced",1004,0.950573861598969,"acetylcholine",2031,"acetylcholine",0.951798498630524,"acetylcholine",1992934171,NA,TRUE,"INTERNEURON","cb_intrinsic"
10220,22878,5382,47642,22878,70520,NA,NA,"cL21",10029,"LoVC16_L","L","Roughly traced","visual_centrifugal","LoVC16","VFB_jrmc1zmr","PVLP132","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70080,18247,35906","","Traced",5382,0.829675137996674,"glutamate",20840,"glutamate",0.826675295829773,"glutamate",7551100030,NA,TRUE,"INTERNEURON","visual_centrifugal"
10223,7562,3608,24520,7562,32082,NA,NA,"DNpe056",10223,"DNpe056(PVLP146)_L","L","Roughly traced","descending_neuron","DNpe056","VFB_jrmc30vo","PVLP146","putative_primary",NA,"early",11298,11202,"DNxn168","xn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56955,16648,35889","","Traced",3608,0.951582431793213,"acetylcholine",7125,"acetylcholine",0.957972407341003,"acetylcholine",6621015653,NA,TRUE,"INTERNEURON","descending_neuron"
10224,41636,5692,59616,41636,101252,NA,NA,"AVLP001",10224,"AVLP001_L","L","Roughly traced","cb_intrinsic","AVLP001","VFB_jrmc3hsi","AVLP001","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73795,15785,22604","","Traced",5692,0.847501635551453,"gaba",11034,"gaba",0.852250337600708,"gaba",7517601946,NA,TRUE,"INTERNEURON","cb_intrinsic"
10228,23365,3003,20935,23365,44300,NA,NA,"DNp06",10228,"DNp06_L","L","Prelim Roughly traced","descending_neuron","DNp06","VFB_jrmc30n9","DNp06","SMPpv2_ventral","10228",NA,11221,10634,"DNp06","lt","Matsuo 2016: AMMC-Di5",NA,NA,"CG","17A_put2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"59023,21254,36260","","Traced",3003,0.94950658082962,"acetylcholine",5826,"acetylcholine",0.949573874473572,"acetylcholine",10587551113,NA,TRUE,"INTERNEURON","descending_neuron"
10229,19635,2819,30880,19635,50515,NA,NA,"LTe26",10229,"LoVP102_L","L","Prelim Roughly traced","visual_projection","LoVP102","VFB_jrmc1zrm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68585,27847,41413","","Traced",2819,0.940682888031006,"acetylcholine",5370,"acetylcholine",0.945309281349182,"acetylcholine",6637793270,NA,TRUE,"INTERNEURON","visual_projection"
10232,8133,2640,20746,8133,28879,NA,NA,"cL22c",10232,"LoVC12_R","R","Roughly traced","visual_centrifugal","LoVC12","VFB_jrmc1zmf","VES026","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32309,26756,16250","","Traced",2640,0.853455543518066,"gaba",5147,"gaba",0.860577046871185,"gaba",6185204910,NA,TRUE,"INTERNEURON","visual_centrifugal"
10234,17658,2097,14174,17658,31832,NA,NA,"DNp35",10234,"DNp35(PVLP136)_L","L","Prelim Roughly traced","descending_neuron","DNp35","VFB_jrmc30pe","PVLP136","SMPpv2_ventral","10234",NA,15511,14948,"DNp35","xn",NA,NA,NA,"CG","17A_put2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"59209,19523,35768","","Traced",2097,0.954372942447662,"acetylcholine",4149,"acetylcholine",0.959294199943542,"acetylcholine",5964427548,NA,TRUE,"INTERNEURON","descending_neuron"
10235,554,1375,8708,554,9262,NA,NA,"OCG01d",10002,"OCG01d_R","R","Roughly traced","visual_projection","OCG01d","VFB_jrmc1nh7","OCG01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47080,10696,26648","","Traced",1375,0.957085013389587,"acetylcholine",2818,"acetylcholine",0.956475794315338,"acetylcholine",9125391762,NA,TRUE,"INTERNEURON","visual_projection"
