"source","target","weight","layer","weight_norm"
13240,13165,26,"L1_to_L2",0.022108843537415
13240,13783,41,"L1_to_L2",0.0348639455782313
13240,13922,10,"L1_to_L2;Relay_to_DN",0.00850340136054422
13240,14264,16,"L1_to_L2",0.0136054421768707
13240,14569,43,"L1_to_L2",0.0365646258503401
13240,15699,5,"L1_to_L2",0.00425170068027211
13240,17461,5,"L1_to_L2",0.00425170068027211
13240,18335,10,"L1_to_L2",0.00850340136054422
13240,18876,5,"L1_to_L2",0.00425170068027211
13240,19554,8,"L1_to_L2",0.00680272108843537
13240,20922,8,"L1_to_L2",0.00680272108843537
13240,26200,5,"L1_to_L2",0.00425170068027211
13240,26749,8,"L1_to_L2",0.00680272108843537
13240,28892,12,"L1_to_L2",0.0102040816326531
13240,30194,13,"L1_to_L2",0.0110544217687075
13240,38858,8,"L1_to_L2",0.00680272108843537
13240,511776,7,"L1_to_L2",0.00595238095238095
13240,513537,7,"L1_to_L2",0.00595238095238095
13240,513691,7,"L1_to_L2",0.00595238095238095
13240,514021,29,"L1_to_L2",0.0246598639455782
13240,516170,14,"L1_to_L2",0.0119047619047619
13240,516565,7,"L1_to_L2",0.00595238095238095
13240,519570,5,"L1_to_L2",0.00425170068027211
13240,520300,96,"L1_to_L2",0.0816326530612245
13240,521012,6,"L1_to_L2",0.00510204081632653
13240,523926,7,"L1_to_L2",0.00595238095238095
13240,524150,28,"L1_to_L2",0.0238095238095238
13240,524412,9,"L1_to_L2",0.0076530612244898
13240,529498,7,"L1_to_L2",0.00595238095238095
13240,902646,6,"L1_to_L2",0.00510204081632653
13254,10654,27,"Relay_to_DN",1
13255,10082,12,"L1_to_L2",0.100840336134454
13255,11526,6,"L1_to_L2",0.0504201680672269
13255,11626,6,"L1_to_L2",0.0504201680672269
13255,11938,6,"L1_to_L2",0.0504201680672269
13255,12376,65,"L1_to_L2",0.546218487394958
13255,23406,12,"L1_to_L2",0.100840336134454
13255,514343,5,"L1_to_L2",0.0420168067226891
13255,556720,7,"L1_to_L2",0.0588235294117647
13256,10001,37,"Relay_to_DN",1
13264,10783,5,"Relay_to_DN",1
13269,10001,7,"Relay_to_DN",0.170731707317073
13269,11177,34,"Relay_to_DN",0.829268292682927
13270,11177,25,"Relay_to_DN",1
13271,10783,5,"Relay_to_DN",1
13273,10360,157,"Relay_to_DN",0.564748201438849
13273,10760,121,"Relay_to_DN",0.435251798561151
13274,10001,125,"Relay_to_DN",0.385802469135802
13274,10010,199,"Relay_to_DN",0.614197530864197
13279,11177,5,"Relay_to_DN",1
13286,11224,79,"L1_to_L2",0.252396166134185
13286,11798,6,"L1_to_L2",0.0191693290734824
13286,12018,6,"L1_to_L2",0.0191693290734824
13286,12444,6,"L1_to_L2",0.0191693290734824
13286,12964,27,"L1_to_L2",0.0862619808306709
13286,13271,5,"L1_to_L2",0.0159744408945687
13286,13648,7,"L1_to_L2",0.0223642172523962
13286,16659,10,"L1_to_L2",0.0319488817891374
13286,17690,13,"L1_to_L2",0.0415335463258786
13286,18522,9,"L1_to_L2",0.0287539936102236
13286,20251,12,"L1_to_L2",0.0383386581469649
13286,20560,18,"L1_to_L2",0.0575079872204473
13286,21548,5,"L1_to_L2",0.0159744408945687
13286,21568,10,"L1_to_L2",0.0319488817891374
13286,21739,19,"L1_to_L2",0.060702875399361
13286,22690,5,"L1_to_L2",0.0159744408945687
13286,26481,10,"L1_to_L2",0.0319488817891374
13286,28724,5,"L1_to_L2",0.0159744408945687
13286,28891,16,"L1_to_L2",0.0511182108626198
13286,31440,9,"L1_to_L2",0.0287539936102236
13286,37639,11,"L1_to_L2",0.0351437699680511
13286,56646,12,"L1_to_L2",0.0383386581469649
13286,71385,6,"L1_to_L2",0.0191693290734824
13286,519121,7,"L1_to_L2",0.0223642172523962
13289,10360,5,"Relay_to_DN",0.0943396226415094
13289,10442,8,"Relay_to_DN",0.150943396226415
13289,10760,5,"Relay_to_DN",0.0943396226415094
13289,523769,35,"Relay_to_DN",0.660377358490566
13291,10030,80,"L1_to_L2",0.056980056980057
13291,10074,41,"L1_to_L2",0.0292022792022792
13291,10166,9,"L1_to_L2",0.00641025641025641
13291,10371,5,"L1_to_L2",0.00356125356125356
13291,10469,92,"L1_to_L2",0.0655270655270655
13291,10527,11,"L1_to_L2",0.00783475783475784
13291,10562,7,"L1_to_L2",0.00498575498575499
13291,10585,29,"L1_to_L2",0.0206552706552707
13291,10606,8,"L1_to_L2",0.0056980056980057
13291,10654,12,"L1_to_L2;Relay_to_DN",0.00854700854700855
13291,10752,15,"L1_to_L2",0.0106837606837607
13291,10962,18,"L1_to_L2",0.0128205128205128
13291,11002,68,"L1_to_L2",0.0484330484330484
13291,11306,9,"L1_to_L2",0.00641025641025641
13291,11338,22,"L1_to_L2",0.0156695156695157
13291,11955,11,"L1_to_L2",0.00783475783475784
13291,11961,6,"L1_to_L2",0.00427350427350427
13291,12220,7,"L1_to_L2",0.00498575498575499
13291,12594,6,"L1_to_L2",0.00427350427350427
13291,13920,37,"L1_to_L2",0.0263532763532764
13291,14040,5,"L1_to_L2",0.00356125356125356
13291,15052,5,"L1_to_L2",0.00356125356125356
13291,15383,21,"L1_to_L2",0.014957264957265
13291,18754,7,"L1_to_L2",0.00498575498575499
13291,19283,8,"L1_to_L2",0.0056980056980057
13291,20594,9,"L1_to_L2",0.00641025641025641
13291,20938,12,"L1_to_L2",0.00854700854700855
13291,22126,7,"L1_to_L2",0.00498575498575499
13291,22524,11,"L1_to_L2",0.00783475783475784
13291,22814,14,"L1_to_L2",0.00997150997150997
13291,24597,6,"L1_to_L2",0.00427350427350427
13291,24731,7,"L1_to_L2",0.00498575498575499
13291,29021,6,"L1_to_L2",0.00427350427350427
13291,30194,5,"L1_to_L2",0.00356125356125356
13291,33289,5,"L1_to_L2",0.00356125356125356
13291,35790,7,"L1_to_L2",0.00498575498575499
13291,38847,44,"L1_to_L2",0.0313390313390313
13291,44690,11,"L1_to_L2",0.00783475783475784
13291,76777,16,"L1_to_L2",0.0113960113960114
13291,89545,25,"L1_to_L2",0.0178062678062678
13291,134386,20,"L1_to_L2",0.0142450142450142
13291,233071,10,"L1_to_L2",0.00712250712250712
13291,515799,8,"L1_to_L2",0.0056980056980057
13291,516911,9,"L1_to_L2",0.00641025641025641
13291,518127,6,"L1_to_L2",0.00427350427350427
13291,518363,8,"L1_to_L2",0.0056980056980057
13291,519400,8,"L1_to_L2",0.0056980056980057
13291,519413,46,"L1_to_L2",0.0327635327635328
13291,519460,67,"L1_to_L2",0.0477207977207977
13291,519532,5,"L1_to_L2",0.00356125356125356
13291,519817,18,"L1_to_L2",0.0128205128205128
13291,520222,24,"L1_to_L2",0.0170940170940171
13291,520341,5,"L1_to_L2",0.00356125356125356
13291,521147,9,"L1_to_L2",0.00641025641025641
13291,521529,16,"L1_to_L2",0.0113960113960114
13291,523329,46,"L1_to_L2",0.0327635327635328
13291,523769,250,"L1_to_L2;Relay_to_DN",0.178062678062678
13291,524005,29,"L1_to_L2",0.0206552706552707
13291,524091,25,"L1_to_L2",0.0178062678062678
13291,524470,17,"L1_to_L2",0.0121082621082621
13291,533064,34,"L1_to_L2",0.0242165242165242
13291,566769,20,"L1_to_L2",0.0142450142450142
13296,10783,5,"Relay_to_DN",1
13301,10760,27,"Relay_to_DN",0.27
13301,523769,73,"Relay_to_DN",0.73
13317,10001,15,"Relay_to_DN",1
13324,10360,8,"Relay_to_DN",1
13327,10360,15,"Relay_to_DN",0.202702702702703
13327,10759,12,"Relay_to_DN",0.162162162162162
13327,10760,47,"Relay_to_DN",0.635135135135135
13330,10113,17,"L1_to_L2",0.0779816513761468
13330,10166,7,"L1_to_L2",0.0321100917431193
13330,10406,8,"L1_to_L2",0.036697247706422
13330,10672,11,"L1_to_L2",0.0504587155963303
13330,13441,10,"L1_to_L2",0.0458715596330275
13330,22315,12,"L1_to_L2",0.055045871559633
13330,26862,6,"L1_to_L2",0.0275229357798165
13330,33122,44,"L1_to_L2",0.201834862385321
13330,34350,18,"L1_to_L2",0.0825688073394495
13330,35228,12,"L1_to_L2",0.055045871559633
13330,36409,17,"L1_to_L2",0.0779816513761468
13330,71967,12,"L1_to_L2",0.055045871559633
13330,141703,7,"L1_to_L2",0.0321100917431193
13330,523329,37,"L1_to_L2",0.169724770642202
13336,11177,52,"Relay_to_DN",1
13337,10360,5,"Relay_to_DN",1
13340,10442,7,"Relay_to_DN",1
13342,13085,15,"L1_to_L2",0.14018691588785
13342,15273,57,"L1_to_L2",0.532710280373832
13342,31440,11,"L1_to_L2",0.102803738317757
13342,33105,13,"L1_to_L2",0.121495327102804
13342,519443,11,"L1_to_L2",0.102803738317757
13345,10760,115,"Relay_to_DN",1
13354,10035,18,"L1_to_L2",0.0263157894736842
13354,10063,6,"L1_to_L2",0.0087719298245614
13354,10065,7,"L1_to_L2",0.010233918128655
13354,10082,17,"L1_to_L2",0.0248538011695906
13354,10115,7,"L1_to_L2",0.010233918128655
13354,10184,5,"L1_to_L2",0.00730994152046784
13354,10252,50,"L1_to_L2",0.0730994152046784
13354,10299,14,"L1_to_L2",0.0204678362573099
13354,10366,61,"L1_to_L2",0.0891812865497076
13354,10580,9,"L1_to_L2",0.0131578947368421
13354,10674,40,"L1_to_L2",0.0584795321637427
13354,11047,23,"L1_to_L2",0.033625730994152
13354,11133,8,"L1_to_L2",0.0116959064327485
13354,11938,13,"L1_to_L2",0.0190058479532164
13354,12419,24,"L1_to_L2",0.0350877192982456
13354,13256,7,"L1_to_L2",0.010233918128655
13354,13894,9,"L1_to_L2",0.0131578947368421
13354,14683,158,"L1_to_L2",0.230994152046784
13354,17144,12,"L1_to_L2",0.0175438596491228
13354,19135,5,"L1_to_L2",0.00730994152046784
13354,23223,7,"L1_to_L2",0.010233918128655
13354,23615,8,"L1_to_L2",0.0116959064327485
13354,28160,47,"L1_to_L2",0.0687134502923977
13354,40741,7,"L1_to_L2",0.010233918128655
13354,45681,11,"L1_to_L2",0.0160818713450292
13354,513100,6,"L1_to_L2",0.0087719298245614
13354,513862,14,"L1_to_L2",0.0204678362573099
13354,515030,7,"L1_to_L2",0.010233918128655
13354,516198,7,"L1_to_L2",0.010233918128655
13354,524708,14,"L1_to_L2",0.0204678362573099
13354,524881,13,"L1_to_L2",0.0190058479532164
13354,527704,10,"L1_to_L2",0.0146198830409357
13354,532569,15,"L1_to_L2",0.0219298245614035
13354,532839,14,"L1_to_L2",0.0204678362573099
13354,555227,11,"L1_to_L2",0.0160818713450292
13362,13196,6,"L1_to_L2",0.0387096774193548
13362,14002,6,"L1_to_L2",0.0387096774193548
13362,14072,21,"L1_to_L2",0.135483870967742
13362,14127,10,"L1_to_L2",0.0645161290322581
13362,14784,6,"L1_to_L2",0.0387096774193548
13362,16249,13,"L1_to_L2",0.0838709677419355
13362,20757,16,"L1_to_L2",0.103225806451613
13362,21605,28,"L1_to_L2",0.180645161290323
13362,534654,43,"L1_to_L2",0.27741935483871
13362,803433,6,"L1_to_L2",0.0387096774193548
13365,10360,8,"Relay_to_DN",1
13374,10760,59,"Relay_to_DN",1
13376,11055,107,"L1_to_L2",0.284574468085106
13376,11335,30,"L1_to_L2",0.0797872340425532
13376,16128,52,"L1_to_L2",0.138297872340426
13376,16628,28,"L1_to_L2",0.074468085106383
13376,17054,61,"L1_to_L2",0.162234042553191
13376,17548,28,"L1_to_L2",0.074468085106383
13376,17668,6,"L1_to_L2",0.0159574468085106
13376,17926,27,"L1_to_L2",0.0718085106382979
13376,18127,11,"L1_to_L2",0.0292553191489362
13376,18189,6,"L1_to_L2",0.0159574468085106
13376,21225,13,"L1_to_L2",0.0345744680851064
13376,23098,7,"L1_to_L2",0.0186170212765957
13385,11177,8,"Relay_to_DN",1
13402,10442,6,"Relay_to_DN",1
13404,523769,5,"Relay_to_DN",1
13405,10001,23,"Relay_to_DN",0.383333333333333
13405,10010,37,"Relay_to_DN",0.616666666666667
13408,10450,53,"L1_to_L2",0.271794871794872
13408,12032,28,"L1_to_L2",0.143589743589744
13408,18478,6,"L1_to_L2",0.0307692307692308
13408,20440,17,"L1_to_L2",0.0871794871794872
13408,21721,10,"L1_to_L2",0.0512820512820513
13408,22772,13,"L1_to_L2",0.0666666666666667
13408,28980,6,"L1_to_L2",0.0307692307692308
13408,31308,8,"L1_to_L2",0.041025641025641
13408,514508,5,"L1_to_L2",0.0256410256410256
13408,519931,21,"L1_to_L2",0.107692307692308
13408,524899,8,"L1_to_L2",0.041025641025641
13408,544664,11,"L1_to_L2",0.0564102564102564
13408,562991,9,"L1_to_L2",0.0461538461538462
13414,10360,12,"Relay_to_DN",0.0545454545454545
13414,10805,86,"Relay_to_DN",0.390909090909091
13414,12767,5,"Relay_to_DN",0.0227272727272727
13414,13922,111,"Relay_to_DN",0.504545454545455
13414,529488,6,"Relay_to_DN",0.0272727272727273
13419,10109,5,"L1_to_L2",0.0148809523809524
13419,10127,19,"L1_to_L2",0.056547619047619
13419,10166,74,"L1_to_L2",0.220238095238095
13419,10167,8,"L1_to_L2",0.0238095238095238
13419,11596,13,"L1_to_L2",0.0386904761904762
13419,12223,7,"L1_to_L2",0.0208333333333333
13419,12455,18,"L1_to_L2",0.0535714285714286
13419,14719,18,"L1_to_L2",0.0535714285714286
13419,26862,27,"L1_to_L2",0.0803571428571429
13419,35372,6,"L1_to_L2",0.0178571428571429
13419,219123,8,"L1_to_L2",0.0238095238095238
13419,513831,68,"L1_to_L2",0.202380952380952
13419,522335,37,"L1_to_L2",0.110119047619048
13419,525408,7,"L1_to_L2",0.0208333333333333
13419,531859,16,"L1_to_L2",0.0476190476190476
13419,532906,5,"L1_to_L2",0.0148809523809524
13424,10074,11,"L1_to_L2",0.0531400966183575
13424,10091,5,"L1_to_L2",0.0241545893719807
13424,10115,9,"L1_to_L2",0.0434782608695652
13424,10228,5,"L1_to_L2",0.0241545893719807
13424,10417,11,"L1_to_L2",0.0531400966183575
13424,10494,9,"L1_to_L2",0.0434782608695652
13424,11353,5,"L1_to_L2",0.0241545893719807
13424,11746,30,"L1_to_L2",0.144927536231884
13424,12628,5,"L1_to_L2",0.0241545893719807
13424,13968,11,"L1_to_L2",0.0531400966183575
13424,14839,7,"L1_to_L2",0.0338164251207729
13424,16251,8,"L1_to_L2",0.0386473429951691
13424,17153,10,"L1_to_L2",0.0483091787439614
13424,17556,6,"L1_to_L2",0.0289855072463768
13424,17989,10,"L1_to_L2",0.0483091787439614
13424,20143,5,"L1_to_L2",0.0241545893719807
13424,513506,15,"L1_to_L2",0.072463768115942
13424,523497,18,"L1_to_L2",0.0869565217391304
13424,524881,5,"L1_to_L2",0.0241545893719807
13424,525353,11,"L1_to_L2",0.0531400966183575
13424,531985,11,"L1_to_L2",0.0531400966183575
13425,10760,49,"Relay_to_DN",0.765625
13425,11177,15,"Relay_to_DN",0.234375
13439,17331,14,"Relay_to_DN",0.152173913043478
13439,18183,16,"Relay_to_DN",0.173913043478261
13439,19773,8,"Relay_to_DN",0.0869565217391304
13439,20289,7,"Relay_to_DN",0.0760869565217391
13439,20962,19,"Relay_to_DN",0.206521739130435
13439,22462,7,"Relay_to_DN",0.0760869565217391
13439,25357,6,"Relay_to_DN",0.0652173913043478
13439,177685,9,"Relay_to_DN",0.0978260869565217
13439,516667,6,"Relay_to_DN",0.0652173913043478
13441,10005,128,"L1_to_L2",0.106224066390041
13441,10167,13,"L1_to_L2",0.0107883817427386
13441,10360,94,"L1_to_L2;Relay_to_DN",0.0780082987551867
13441,10460,7,"L1_to_L2",0.00580912863070539
13441,10517,24,"L1_to_L2",0.0199170124481328
13441,10546,57,"L1_to_L2",0.0473029045643154
13441,10759,60,"L1_to_L2;Relay_to_DN",0.0497925311203319
13441,10868,24,"L1_to_L2",0.0199170124481328
13441,10975,12,"L1_to_L2",0.00995850622406639
13441,10986,8,"L1_to_L2",0.00663900414937759
13441,11142,27,"L1_to_L2",0.0224066390041494
13441,11199,87,"L1_to_L2",0.0721991701244813
13441,11351,45,"L1_to_L2",0.037344398340249
13441,11371,45,"L1_to_L2",0.037344398340249
13441,11416,19,"L1_to_L2",0.0157676348547718
13441,11495,17,"L1_to_L2",0.0141078838174274
13441,11505,7,"L1_to_L2",0.00580912863070539
13441,12166,13,"L1_to_L2",0.0107883817427386
13441,12206,7,"L1_to_L2",0.00580912863070539
13441,12724,16,"L1_to_L2",0.0132780082987552
13441,13182,17,"L1_to_L2",0.0141078838174274
13441,13273,9,"L1_to_L2",0.00746887966804979
13441,13805,36,"L1_to_L2",0.0298755186721992
13441,14200,6,"L1_to_L2",0.00497925311203319
13441,15689,6,"L1_to_L2",0.00497925311203319
13441,16493,6,"L1_to_L2",0.00497925311203319
13441,17994,39,"L1_to_L2",0.0323651452282158
13441,18146,8,"L1_to_L2",0.00663900414937759
13441,28708,8,"L1_to_L2",0.00663900414937759
13441,37588,5,"L1_to_L2",0.004149377593361
13441,44739,39,"L1_to_L2",0.0323651452282158
13441,200284,64,"L1_to_L2",0.0531120331950207
13441,519925,15,"L1_to_L2",0.012448132780083
13441,521262,64,"L1_to_L2",0.0531120331950207
13441,521525,30,"L1_to_L2",0.024896265560166
13441,523331,26,"L1_to_L2",0.0215767634854772
13441,524483,43,"L1_to_L2",0.0356846473029046
13441,529641,57,"L1_to_L2",0.0473029045643154
13441,555475,17,"L1_to_L2",0.0141078838174274
13444,10759,31,"Relay_to_DN",1
13445,10760,136,"Relay_to_DN",1
13450,10654,14,"Relay_to_DN",1
13454,12069,14,"Relay_to_DN",0.466666666666667
13454,20962,6,"Relay_to_DN",0.2
13454,523769,10,"Relay_to_DN",0.333333333333333
13456,10019,9,"L1_to_L2",0.0101580135440181
13456,11443,7,"L1_to_L2",0.00790067720090293
13456,11712,26,"L1_to_L2",0.0293453724604966
13456,12072,212,"L1_to_L2",0.239277652370203
13456,13324,21,"L1_to_L2",0.0237020316027088
13456,14810,108,"L1_to_L2",0.121896162528217
13456,16712,23,"L1_to_L2",0.0259593679458239
13456,16829,12,"L1_to_L2",0.0135440180586907
13456,16897,8,"L1_to_L2",0.0090293453724605
13456,17361,14,"L1_to_L2",0.0158013544018059
13456,17727,9,"L1_to_L2",0.0101580135440181
13456,18597,5,"L1_to_L2",0.00564334085778781
13456,18601,13,"L1_to_L2",0.0146726862302483
13456,19069,5,"L1_to_L2",0.00564334085778781
13456,19215,5,"L1_to_L2",0.00564334085778781
13456,20531,5,"L1_to_L2",0.00564334085778781
13456,21797,5,"L1_to_L2",0.00564334085778781
13456,29087,15,"L1_to_L2",0.0169300225733634
13456,33677,11,"L1_to_L2",0.0124153498871332
13456,37526,24,"L1_to_L2",0.0270880361173815
13456,41107,6,"L1_to_L2",0.00677200902934537
13456,519872,11,"L1_to_L2",0.0124153498871332
13456,521701,245,"L1_to_L2",0.276523702031603
13456,555855,87,"L1_to_L2",0.0981941309255079
13464,10360,58,"Relay_to_DN",0.604166666666667
13464,10759,14,"Relay_to_DN",0.145833333333333
13464,10805,13,"Relay_to_DN",0.135416666666667
13464,13922,11,"Relay_to_DN",0.114583333333333
13468,10070,18,"L1_to_L2",0.140625
13468,10147,18,"L1_to_L2",0.140625
13468,10875,11,"L1_to_L2",0.0859375
13468,11455,56,"L1_to_L2",0.4375
13468,12391,5,"L1_to_L2",0.0390625
13468,19686,9,"L1_to_L2",0.0703125
13468,555227,11,"L1_to_L2",0.0859375
13472,10001,18,"Relay_to_DN",0.171428571428571
13472,10010,87,"Relay_to_DN",0.828571428571429
13473,10033,26,"L1_to_L2",0.198473282442748
13473,10867,27,"L1_to_L2",0.206106870229008
13473,11626,12,"L1_to_L2",0.0916030534351145
13473,11712,28,"L1_to_L2",0.213740458015267
13473,12376,21,"L1_to_L2",0.16030534351145
13473,12426,5,"L1_to_L2",0.0381679389312977
13473,16659,12,"L1_to_L2",0.0916030534351145
13474,10783,33,"Relay_to_DN",1
13497,10005,152,"L1_to_L2",0.138939670932358
13497,10215,7,"L1_to_L2",0.00639853747714808
13497,10232,27,"L1_to_L2",0.0246800731261426
13497,10460,7,"L1_to_L2",0.00639853747714808
13497,10759,80,"L1_to_L2;Relay_to_DN",0.0731261425959781
13497,10850,17,"L1_to_L2",0.0155393053016453
13497,11335,12,"L1_to_L2",0.0109689213893967
13497,11373,34,"L1_to_L2",0.0310786106032907
13497,11463,9,"L1_to_L2",0.00822669104204753
13497,11670,10,"L1_to_L2",0.00914076782449726
13497,11953,10,"L1_to_L2",0.00914076782449726
13497,12002,25,"L1_to_L2",0.0228519195612431
13497,12938,9,"L1_to_L2",0.00822669104204753
13497,13327,18,"L1_to_L2",0.0164533820840951
13497,13805,79,"L1_to_L2",0.0722120658135283
13497,14370,106,"L1_to_L2",0.0968921389396709
13497,14823,20,"L1_to_L2",0.0182815356489945
13497,18026,10,"L1_to_L2",0.00914076782449726
13497,19563,21,"L1_to_L2",0.0191956124314442
13497,29860,30,"L1_to_L2",0.0274223034734918
13497,36012,75,"L1_to_L2",0.0685557586837294
13497,39277,5,"L1_to_L2",0.00457038391224863
13497,39397,12,"L1_to_L2",0.0109689213893967
13497,44739,18,"L1_to_L2",0.0164533820840951
13497,45992,14,"L1_to_L2",0.0127970749542962
13497,67226,7,"L1_to_L2",0.00639853747714808
13497,68040,14,"L1_to_L2",0.0127970749542962
13497,77306,5,"L1_to_L2",0.00457038391224863
13497,155446,5,"L1_to_L2",0.00457038391224863
13497,160420,9,"L1_to_L2",0.00822669104204753
13497,200284,80,"L1_to_L2",0.0731261425959781
13497,514432,27,"L1_to_L2",0.0246800731261426
13497,515037,64,"L1_to_L2",0.0585009140767824
13497,520235,13,"L1_to_L2",0.0118829981718464
13497,521262,5,"L1_to_L2",0.00457038391224863
13497,524992,53,"L1_to_L2",0.0484460694698355
13497,580417,5,"L1_to_L2",0.00457038391224863
13500,13085,53,"L1_to_L2",0.595505617977528
13500,15273,31,"L1_to_L2",0.348314606741573
13500,521761,5,"L1_to_L2",0.0561797752808989
13501,10360,10,"Relay_to_DN",0.208333333333333
13501,10442,5,"Relay_to_DN",0.104166666666667
13501,10760,8,"Relay_to_DN",0.166666666666667
13501,523769,25,"Relay_to_DN",0.520833333333333
13504,10360,6,"Relay_to_DN",0.153846153846154
13504,10760,33,"Relay_to_DN",0.846153846153846
13507,10654,36,"Relay_to_DN",1
13514,10360,6,"Relay_to_DN",1
13519,10038,13,"L1_to_L2",0.0108604845446951
13519,10045,20,"L1_to_L2",0.0167084377610693
13519,10056,17,"L1_to_L2",0.0142021720969089
13519,10101,11,"L1_to_L2",0.00918964076858814
13519,10104,17,"L1_to_L2",0.0142021720969089
13519,10113,16,"L1_to_L2",0.0133667502088555
13519,10116,11,"L1_to_L2",0.00918964076858814
13519,10167,8,"L1_to_L2",0.00668337510442774
13519,10177,62,"L1_to_L2",0.051796157059315
13519,10192,23,"L1_to_L2",0.0192147034252297
13519,10207,5,"L1_to_L2",0.00417710944026733
13519,10215,6,"L1_to_L2",0.0050125313283208
13519,10360,42,"L1_to_L2;Relay_to_DN",0.0350877192982456
13519,10440,84,"L1_to_L2",0.0701754385964912
13519,10442,16,"L1_to_L2;Relay_to_DN",0.0133667502088555
13519,10543,5,"L1_to_L2",0.00417710944026733
13519,10544,25,"L1_to_L2",0.0208855472013367
13519,10577,8,"L1_to_L2",0.00668337510442774
13519,10588,9,"L1_to_L2",0.0075187969924812
13519,10671,6,"L1_to_L2",0.0050125313283208
13519,10760,20,"L1_to_L2;Relay_to_DN",0.0167084377610693
13519,10805,12,"L1_to_L2;Relay_to_DN",0.0100250626566416
13519,10806,5,"L1_to_L2",0.00417710944026733
13519,10885,8,"L1_to_L2",0.00668337510442774
13519,10935,19,"L1_to_L2",0.0158730158730159
13519,11078,5,"L1_to_L2",0.00417710944026733
13519,11158,7,"L1_to_L2",0.00584795321637427
13519,11164,9,"L1_to_L2",0.0075187969924812
13519,11231,5,"L1_to_L2",0.00417710944026733
13519,11232,7,"L1_to_L2",0.00584795321637427
13519,11233,12,"L1_to_L2",0.0100250626566416
13519,11297,7,"L1_to_L2",0.00584795321637427
13519,11336,6,"L1_to_L2",0.0050125313283208
